NAME,DATE,windspeed,rain,temp,date2
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",19-04-2023,9.62,0,49,109
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",20-04-2023,5.82,0,49,110
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",21-04-2023,11.86,0,52,111
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",22-04-2023,20.13,0.09,51,112
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",23-04-2023,9.17,2.15,55,113
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",24-04-2023,7.61,0,52,114
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",25-04-2023,6.71,0,51,115
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",26-04-2023,5.82,0,49,116
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",27-04-2023,6.26,0.12,50,117
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",28-04-2023,10.96,0.03,48,118
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",29-04-2023,21.47,1.06,49,119
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",30-04-2023,13.42,0.57,52,120
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",01-05-2023,13.42,0.01,56,121
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",02-05-2023,8.95,0.1,51,122
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",03-05-2023,7.38,0,51,123
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",04-05-2023,7.16,0.03,51,124
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",05-05-2023,5.82,0,52,125
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",06-05-2023,7.61,0,60,126
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",07-05-2023,9.4,0.05,63,127
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",08-05-2023,10.07,0.01,65,128
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",09-05-2023,6.26,0,60,129
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",10-05-2023,7.16,0,56,130
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",11-05-2023,8.5,0,62,131
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",12-05-2023,6.71,0,66,132
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",13-05-2023,5.59,0,70,133
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",14-05-2023,9.62,0,65,134
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",15-05-2023,10.29,0,60,135
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",16-05-2023,10.07,0,64,136
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",17-05-2023,14.32,0,60,137
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",18-05-2023,8.05,0,50,138
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",19-05-2023,6.93,0,57,139
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",20-05-2023,8.5,2.34,58,140
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",21-05-2023,8.5,0,63,141
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",22-05-2023,7.61,0,63,142
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",23-05-2023,8.05,0,58,143
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",24-05-2023,6.49,0.03,58,144
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",25-05-2023,9.84,0,58,145
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",26-05-2023,7.61,0,62,146
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",27-05-2023,6.49,0,63,147
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",28-05-2023,8.05,0,65,148
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",29-05-2023,10.29,0,65,149
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",30-05-2023,9.17,0,58,150
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",31-05-2023,5.14,0,58,151
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",01-06-2023,4.25,0,65,152
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",02-06-2023,4.92,0,70,153
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",03-06-2023,12.75,0,65,154
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",04-06-2023,8.05,0,56,155
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",05-06-2023,6.49,0,60,156
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",06-06-2023,6.04,0.18,63,157
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",07-06-2023,7.16,0,61,158
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",08-06-2023,3.8,0,60,159
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",09-06-2023,6.49,0.04,61,160
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",10-06-2023,8.72,0,64,161
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",11-06-2023,5.14,0,67,162
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",12-06-2023,8.72,0.28,68,163
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",13-06-2023,6.93,0,69,164
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",14-06-2023,7.16,0.3,66,165
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",15-06-2023,8.28,0,67,166
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",16-06-2023,2.46,0.22,68,167
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",17-06-2023,9.84,0.01,67,168
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",18-06-2023,6.71,0,68,169
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",19-06-2023,9.84,0,68,170
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",20-06-2023,12.08,0,65,171
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",21-06-2023,14.76,0,64,172
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",22-06-2023,10.29,0,64,173
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",23-06-2023,6.93,0.02,66,174
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",24-06-2023,6.93,0.13,69,175
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",25-06-2023,4.92,0,71,176
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",26-06-2023,7.61,0.02,71,177
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",27-06-2023,6.26,0.06,72,178
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",28-06-2023,6.26,0.27,73,179
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",29-06-2023,6.49,0,72,180
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",30-06-2023,4.7,0,72,181
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",01-07-2023,4.92,0,73,182
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",02-07-2023,6.71,0.21,74,183
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",03-07-2023,7.38,1.44,77,184
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",04-07-2023,3.8,1.08,75,185
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",05-07-2023,4.92,0,76,186
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",06-07-2023,5.82,0,80,187
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",07-07-2023,5.82,0,76,188
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",08-07-2023,4.92,0,76,189
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",09-07-2023,8.5,0.13,76,190
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",10-07-2023,8.72,0.15,76,191
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",11-07-2023,8.05,0,76,192
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",12-07-2023,5.14,0,80,193
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",13-07-2023,7.61,0,80,194
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",14-07-2023,8.72,0.61,76,195
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",15-07-2023,5.82,0.01,78,196
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",16-07-2023,6.04,1.47,78,197
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",17-07-2023,5.37,0,79,198
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",18-07-2023,4.92,1.04,77,199
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",19-07-2023,5.82,0,76,200
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",20-07-2023,6.26,0,76,201
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",21-07-2023,6.71,0.25,76,202
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",22-07-2023,7.38,0,76,203
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",23-07-2023,7.38,0,76,204
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",24-07-2023,7.38,0,79,205
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",25-07-2023,6.71,0.34,77,206
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",26-07-2023,6.93,0,74,207
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",27-07-2023,10.51,0.26,81,208
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",28-07-2023,5.37,0,80,209
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",29-07-2023,9.84,0.69,82,210
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",30-07-2023,8.28,0,72,211
"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",31-07-2023,5.14,0,71,212
"RAINBOW CANYON, NV US",01-01-2023,4.7,1.6,31,1
"RAINBOW CANYON, NV US",02-01-2023,2.91,0.1,25,2
"RAINBOW CANYON, NV US",03-01-2023,4.47,0,31,3
"RAINBOW CANYON, NV US",04-01-2023,5.37,0.2,35,4
"RAINBOW CANYON, NV US",05-01-2023,6.26,1.8,32,5
"RAINBOW CANYON, NV US",06-01-2023,4.03,0,30,6
"RAINBOW CANYON, NV US",07-01-2023,5.14,0,37,7
"RAINBOW CANYON, NV US",08-01-2023,6.93,0,38,8
"RAINBOW CANYON, NV US",09-01-2023,6.71,3,38,9
"RAINBOW CANYON, NV US",10-01-2023,3.8,1.5,32,10
"RAINBOW CANYON, NV US",11-01-2023,1.79,0.1,31,11
"RAINBOW CANYON, NV US",12-01-2023,3.36,0,40,12
"RAINBOW CANYON, NV US",13-01-2023,5.59,0,44,13
"RAINBOW CANYON, NV US",14-01-2023,5.59,1.5,35,14
"RAINBOW CANYON, NV US",15-01-2023,5.14,1,30,15
"RAINBOW CANYON, NV US",16-01-2023,7.83,1.9,29,16
"RAINBOW CANYON, NV US",17-01-2023,2.91,0,25,17
"RAINBOW CANYON, NV US",18-01-2023,4.47,0.1,26,18
"RAINBOW CANYON, NV US",19-01-2023,6.71,0,27,19
"RAINBOW CANYON, NV US",20-01-2023,4.47,0,25,20
"RAINBOW CANYON, NV US",21-01-2023,3.8,0,31,21
"RAINBOW CANYON, NV US",22-01-2023,6.71,0,28,22
"RAINBOW CANYON, NV US",23-01-2023,6.93,0,24,23
"RAINBOW CANYON, NV US",24-01-2023,4.25,0,36,24
"RAINBOW CANYON, NV US",25-01-2023,4.03,0,31,25
"RAINBOW CANYON, NV US",26-01-2023,5.37,0,32,26
"RAINBOW CANYON, NV US",27-01-2023,5.14,0,41,27
"RAINBOW CANYON, NV US",28-01-2023,4.7,0,33,28
"RAINBOW CANYON, NV US",29-01-2023,8.28,0.3,33,29
"RAINBOW CANYON, NV US",30-01-2023,2.46,0.4,26,30
"RAINBOW CANYON, NV US",31-01-2023,4.7,0,26,31
"RAINBOW CANYON, NV US",01-02-2023,4.47,0,32,32
"RAINBOW CANYON, NV US",02-02-2023,4.03,0,37,33
"RAINBOW CANYON, NV US",03-02-2023,5.82,0,41,34
"RAINBOW CANYON, NV US",04-02-2023,6.26,0,43,35
"RAINBOW CANYON, NV US",05-02-2023,4.7,0,34,36
"RAINBOW CANYON, NV US",06-02-2023,4.47,0,29,37
"RAINBOW CANYON, NV US",07-02-2023,4.03,0,34,38
"RAINBOW CANYON, NV US",08-02-2023,4.47,0,39,39
"RAINBOW CANYON, NV US",09-02-2023,3.8,0,37,40
"RAINBOW CANYON, NV US",10-02-2023,6.04,0,42,41
"RAINBOW CANYON, NV US",11-02-2023,4.7,0,36,42
"RAINBOW CANYON, NV US",12-02-2023,5.59,0,35,43
"RAINBOW CANYON, NV US",13-02-2023,4.47,0,37,44
"RAINBOW CANYON, NV US",14-02-2023,5.37,0.2,24,45
"RAINBOW CANYON, NV US",15-02-2023,5.14,0,19,46
"RAINBOW CANYON, NV US",16-02-2023,4.03,0,25,47
"RAINBOW CANYON, NV US",17-02-2023,3.8,0,31,48
"RAINBOW CANYON, NV US",18-02-2023,5.37,0,36,49
"RAINBOW CANYON, NV US",19-02-2023,4.25,0,39,50
"RAINBOW CANYON, NV US",20-02-2023,5.37,0.1,40,51
"RAINBOW CANYON, NV US",21-02-2023,11.18,0.1,37,52
"RAINBOW CANYON, NV US",22-02-2023,4.92,0.2,18,53
"RAINBOW CANYON, NV US",23-02-2023,6.71,0,17,54
"RAINBOW CANYON, NV US",24-02-2023,5.82,0.5,24,55
"RAINBOW CANYON, NV US",25-02-2023,8.05,0.7,28,56
"RAINBOW CANYON, NV US",26-02-2023,6.26,0,25,57
"RAINBOW CANYON, NV US",27-02-2023,6.71,0.1,28,58
"RAINBOW CANYON, NV US",28-02-2023,6.71,0.6,25,59
"RAINBOW CANYON, NV US",01-03-2023,4.92,2.2,24,60
"RAINBOW CANYON, NV US",02-03-2023,3.58,0,31,61
"RAINBOW CANYON, NV US",03-03-2023,4.03,0,33,62
"RAINBOW CANYON, NV US",04-03-2023,8.5,0,33,63
"RAINBOW CANYON, NV US",05-03-2023,8.5,0,29,64
"RAINBOW CANYON, NV US",06-03-2023,5.82,0,30,65
"RAINBOW CANYON, NV US",07-03-2023,4.7,0,32,66
"RAINBOW CANYON, NV US",08-03-2023,5.14,0,34,67
"RAINBOW CANYON, NV US",09-03-2023,8.05,0,38,68
"RAINBOW CANYON, NV US",10-03-2023,4.92,2.3,41,69
"RAINBOW CANYON, NV US",11-03-2023,6.04,0.1,41,70
"RAINBOW CANYON, NV US",12-03-2023,5.59,0,41,71
"RAINBOW CANYON, NV US",13-03-2023,5.14,0,39,72
"RAINBOW CANYON, NV US",14-03-2023,5.59,2.3,40,73
"RAINBOW CANYON, NV US",15-03-2023,4.03,1.5,37,74
"RAINBOW CANYON, NV US",16-03-2023,3.8,0,31,75
"RAINBOW CANYON, NV US",17-03-2023,5.14,0,32,76
"RAINBOW CANYON, NV US",18-03-2023,4.7,0,34,77
"RAINBOW CANYON, NV US",19-03-2023,9.4,0.8,34,78
"RAINBOW CANYON, NV US",20-03-2023,8.28,0.1,36,79
"RAINBOW CANYON, NV US",21-03-2023,8.05,0.9,31,80
"RAINBOW CANYON, NV US",22-03-2023,5.82,1,27,81
"RAINBOW CANYON, NV US",23-03-2023,4.25,0.2,29,82
"RAINBOW CANYON, NV US",24-03-2023,3.8,0,31,83
"RAINBOW CANYON, NV US",25-03-2023,3.36,0.3,26,84
"RAINBOW CANYON, NV US",26-03-2023,3.58,0,26,85
"RAINBOW CANYON, NV US",27-03-2023,3.8,0,26,86
"RAINBOW CANYON, NV US",28-03-2023,8.28,0,39,87
"RAINBOW CANYON, NV US",29-03-2023,5.82,0.5,31,88
"RAINBOW CANYON, NV US",30-03-2023,4.47,0.2,27,89
"RAINBOW CANYON, NV US",31-03-2023,5.37,0,33,90
"RAINBOW CANYON, NV US",01-04-2023,4.92,0,40,91
"RAINBOW CANYON, NV US",02-04-2023,7.38,0.1,44,92
"RAINBOW CANYON, NV US",03-04-2023,6.93,0.1,27,93
"RAINBOW CANYON, NV US",04-04-2023,5.14,0,22,94
"RAINBOW CANYON, NV US",05-04-2023,4.03,0,27,95
"RAINBOW CANYON, NV US",06-04-2023,3.8,0,36,96
"RAINBOW CANYON, NV US",07-04-2023,7.16,0,42,97
"RAINBOW CANYON, NV US",08-04-2023,7.38,0,44,98
"RAINBOW CANYON, NV US",09-04-2023,5.14,0,48,99
"RAINBOW CANYON, NV US",10-04-2023,5.59,0,54,100
"RAINBOW CANYON, NV US",11-04-2023,9.4,0,55,101
"RAINBOW CANYON, NV US",12-04-2023,6.71,0,49,102
"RAINBOW CANYON, NV US",13-04-2023,4.7,0,44,103
"RAINBOW CANYON, NV US",14-04-2023,4.92,0,41,104
"RAINBOW CANYON, NV US",15-04-2023,5.37,0,45,105
"RAINBOW CANYON, NV US",16-04-2023,5.82,0,48,106
"RAINBOW CANYON, NV US",17-04-2023,8.95,0,48,107
"RAINBOW CANYON, NV US",18-04-2023,8.05,0,43,108
"RAINBOW CANYON, NV US",19-04-2023,4.25,0,37,109
"RAINBOW CANYON, NV US",20-04-2023,4.03,0,42,110
"RAINBOW CANYON, NV US",21-04-2023,4.03,0,50,111
"RAINBOW CANYON, NV US",22-04-2023,4.47,0,48,112
"RAINBOW CANYON, NV US",23-04-2023,4.7,0,50,113
"RAINBOW CANYON, NV US",24-04-2023,4.25,0,52,114
"RAINBOW CANYON, NV US",25-04-2023,4.03,0,48,115
"RAINBOW CANYON, NV US",26-04-2023,4.7,0,49,116
"RAINBOW CANYON, NV US",27-04-2023,4.7,0,54,117
"RAINBOW CANYON, NV US",28-04-2023,4.47,0,55,118
"RAINBOW CANYON, NV US",29-04-2023,6.26,0,57,119
"RAINBOW CANYON, NV US",30-04-2023,6.04,0,58,120
"RAINBOW CANYON, NV US",01-05-2023,7.83,0,50,121
"RAINBOW CANYON, NV US",02-05-2023,5.37,0,44,122
"RAINBOW CANYON, NV US",03-05-2023,6.04,0,42,123
"RAINBOW CANYON, NV US",04-05-2023,4.92,0.1,35,124
"RAINBOW CANYON, NV US",05-05-2023,5.14,0,38,125
"RAINBOW CANYON, NV US",06-05-2023,7.38,0,42,126
"RAINBOW CANYON, NV US",07-05-2023,4.92,0,46,127
"RAINBOW CANYON, NV US",08-05-2023,6.93,0,50,128
"RAINBOW CANYON, NV US",09-05-2023,5.59,0,49,129
"RAINBOW CANYON, NV US",10-05-2023,3.58,0,46,130
"RAINBOW CANYON, NV US",11-05-2023,4.25,0,50,131
"RAINBOW CANYON, NV US",12-05-2023,4.03,0,53,132
"RAINBOW CANYON, NV US",13-05-2023,3.8,0,54,133
"RAINBOW CANYON, NV US",14-05-2023,5.14,0,56,134
"RAINBOW CANYON, NV US",15-05-2023,5.14,0,58,135
"RAINBOW CANYON, NV US",16-05-2023,4.25,0.1,56,136
"RAINBOW CANYON, NV US",17-05-2023,4.47,0,58,137
"RAINBOW CANYON, NV US",18-05-2023,4.7,0.4,58,138
"RAINBOW CANYON, NV US",19-05-2023,4.47,0.4,56,139
"RAINBOW CANYON, NV US",20-05-2023,4.25,0,56,140
"RAINBOW CANYON, NV US",21-05-2023,4.47,0,57,141
"RAINBOW CANYON, NV US",22-05-2023,4.25,0,57,142
"RAINBOW CANYON, NV US",23-05-2023,5.59,0,58,143
"RAINBOW CANYON, NV US",24-05-2023,6.26,0.1,56,144
"RAINBOW CANYON, NV US",25-05-2023,5.14,0,54,145
"RAINBOW CANYON, NV US",26-05-2023,4.7,0,53,146
"RAINBOW CANYON, NV US",27-05-2023,4.47,0,55,147
"RAINBOW CANYON, NV US",28-05-2023,5.14,0,57,148
"RAINBOW CANYON, NV US",29-05-2023,5.14,0,55,149
"RAINBOW CANYON, NV US",30-05-2023,4.92,0,53,150
"RAINBOW CANYON, NV US",31-05-2023,4.25,0,52,151
"RAINBOW CANYON, NV US",01-06-2023,5.14,0,55,152
"RAINBOW CANYON, NV US",02-06-2023,4.25,0,55,153
"RAINBOW CANYON, NV US",03-06-2023,3.8,0,58,154
"RAINBOW CANYON, NV US",04-06-2023,4.25,0,59,155
"RAINBOW CANYON, NV US",05-06-2023,5.14,0,59,156
"RAINBOW CANYON, NV US",06-06-2023,5.59,0,53,157
"RAINBOW CANYON, NV US",07-06-2023,3.58,0.3,46,158
"RAINBOW CANYON, NV US",08-06-2023,4.47,0,50,159
"RAINBOW CANYON, NV US",09-06-2023,3.8,0,54,160
"RAINBOW CANYON, NV US",10-06-2023,4.47,0,55,161
"RAINBOW CANYON, NV US",11-06-2023,5.14,0,51,162
"RAINBOW CANYON, NV US",12-06-2023,3.13,0,50,163
"RAINBOW CANYON, NV US",13-06-2023,3.8,0,54,164
"RAINBOW CANYON, NV US",14-06-2023,2.91,0,56,165
"RAINBOW CANYON, NV US",15-06-2023,2.91,0.3,58,166
"RAINBOW CANYON, NV US",16-06-2023,3.36,1,51,167
"RAINBOW CANYON, NV US",17-06-2023,3.8,0,60,168
"RAINBOW CANYON, NV US",18-06-2023,9.84,0,60,169
"RAINBOW CANYON, NV US",19-06-2023,8.28,0,57,170
"RAINBOW CANYON, NV US",20-06-2023,6.71,0,55,171
"RAINBOW CANYON, NV US",21-06-2023,5.59,0,58,172
"RAINBOW CANYON, NV US",22-06-2023,4.7,0,56,173
"RAINBOW CANYON, NV US",23-06-2023,4.25,0,53,174
"RAINBOW CANYON, NV US",24-06-2023,4.7,0,58,175
"RAINBOW CANYON, NV US",25-06-2023,4.92,0,60,176
"RAINBOW CANYON, NV US",26-06-2023,5.37,0,60,177
"RAINBOW CANYON, NV US",27-06-2023,4.47,0,60,178
"RAINBOW CANYON, NV US",28-06-2023,4.47,0,60,179
"RAINBOW CANYON, NV US",29-06-2023,4.03,0,62,180
"RAINBOW CANYON, NV US",30-06-2023,4.47,0,65,181
"RAINBOW CANYON, NV US",01-07-2023,4.47,0,69,182
"RAINBOW CANYON, NV US",02-07-2023,4.03,0,72,183
"RAINBOW CANYON, NV US",03-07-2023,4.92,0,73,184
"RAINBOW CANYON, NV US",04-07-2023,5.37,0,67,185
"RAINBOW CANYON, NV US",05-07-2023,5.14,0,68,186
"RAINBOW CANYON, NV US",06-07-2023,4.92,0,66,187
"RAINBOW CANYON, NV US",07-07-2023,5.37,0,65,188
"RAINBOW CANYON, NV US",08-07-2023,4.92,0,66,189
"RAINBOW CANYON, NV US",09-07-2023,5.82,0,66,190
"RAINBOW CANYON, NV US",10-07-2023,4.7,0,66,191
"RAINBOW CANYON, NV US",11-07-2023,4.47,0,69,192
"RAINBOW CANYON, NV US",12-07-2023,6.26,0,68,193
"RAINBOW CANYON, NV US",13-07-2023,3.8,0,71,194
"RAINBOW CANYON, NV US",14-07-2023,4.7,0,73,195
"RAINBOW CANYON, NV US",15-07-2023,4.92,0,76,196
"RAINBOW CANYON, NV US",16-07-2023,4.92,0,78,197
"RAINBOW CANYON, NV US",17-07-2023,4.47,0,76,198
"RAINBOW CANYON, NV US",18-07-2023,4.92,0,72,199
"RAINBOW CANYON, NV US",19-07-2023,4.47,0,72,200
"RAINBOW CANYON, NV US",20-07-2023,4.25,0,73,201
"RAINBOW CANYON, NV US",21-07-2023,4.47,0,75,202
"RAINBOW CANYON, NV US",22-07-2023,4.25,0,76,203
"RAINBOW CANYON, NV US",23-07-2023,4.7,0,73,204
"RAINBOW CANYON, NV US",24-07-2023,4.7,0,70,205
"RAINBOW CANYON, NV US",25-07-2023,4.47,0,73,206
"RAINBOW CANYON, NV US",26-07-2023,4.47,0,73,207
"RAINBOW CANYON, NV US",27-07-2023,6.04,0,74,208
"RAINBOW CANYON, NV US",28-07-2023,4.92,0,73,209
"RAINBOW CANYON, NV US",29-07-2023,4.7,0,73,210
"RAINBOW CANYON, NV US",30-07-2023,4.92,0,72,211
"RAINBOW CANYON, NV US",31-07-2023,3.13,0.1,67,212
"LEE CANYON, NV US",01-01-2023,2.24,1,27,1
"LEE CANYON, NV US",02-01-2023,1.34,0.1,22,2
"LEE CANYON, NV US",03-01-2023,0.89,0,26,3
"LEE CANYON, NV US",04-01-2023,0.45,0,33,4
"LEE CANYON, NV US",05-01-2023,1.12,1.6,30,5
"LEE CANYON, NV US",06-01-2023,0.89,0,25,6
"LEE CANYON, NV US",07-01-2023,2.01,0,31,7
"LEE CANYON, NV US",08-01-2023,2.91,0,35,8
"LEE CANYON, NV US",09-01-2023,1.79,1.2,36,9
"LEE CANYON, NV US",10-01-2023,0,1.1,28,10
"LEE CANYON, NV US",11-01-2023,0,0.2,24,11
"LEE CANYON, NV US",12-01-2023,0.45,0.1,37,12
"LEE CANYON, NV US",13-01-2023,1.79,0,39,13
"LEE CANYON, NV US",14-01-2023,4.92,1.3,32,14
"LEE CANYON, NV US",15-01-2023,2.68,0.4,26,15
"LEE CANYON, NV US",16-01-2023,4.25,1,26,16
"LEE CANYON, NV US",17-01-2023,1.79,0.4,20,17
"LEE CANYON, NV US",18-01-2023,2.68,0,17,18
"LEE CANYON, NV US",19-01-2023,2.68,0.1,21,19
"LEE CANYON, NV US",20-01-2023,1.79,0,17,20
"LEE CANYON, NV US",21-01-2023,2.01,0,25,21
"LEE CANYON, NV US",22-01-2023,3.13,0,22,22
"LEE CANYON, NV US",23-01-2023,2.01,0,15,23
"LEE CANYON, NV US",24-01-2023,1.57,0,26,24
"LEE CANYON, NV US",25-01-2023,0.67,0,24,25
"LEE CANYON, NV US",26-01-2023,1.34,0,24,26
"LEE CANYON, NV US",27-01-2023,2.68,0,31,27
"LEE CANYON, NV US",28-01-2023,2.68,0,27,28
"LEE CANYON, NV US",29-01-2023,2.01,0.5,28,29
"LEE CANYON, NV US",30-01-2023,1.12,0.1,20,30
"LEE CANYON, NV US",31-01-2023,2.01,0,15,31
"LEE CANYON, NV US",01-02-2023,2.68,0,24,32
"LEE CANYON, NV US",02-02-2023,2.46,0.1,32,33
"LEE CANYON, NV US",03-02-2023,4.03,0,39,34
"LEE CANYON, NV US",04-02-2023,3.36,0,38,35
"LEE CANYON, NV US",05-02-2023,2.91,0,29,36
"LEE CANYON, NV US",06-02-2023,1.79,0,22,37
"LEE CANYON, NV US",07-02-2023,2.24,0,26,38
"LEE CANYON, NV US",08-02-2023,2.46,0,32,39
"LEE CANYON, NV US",09-02-2023,2.46,0,31,40
"LEE CANYON, NV US",10-02-2023,3.13,0,38,41
"LEE CANYON, NV US",11-02-2023,3.8,0,35,42
"LEE CANYON, NV US",12-02-2023,2.24,0,31,43
"LEE CANYON, NV US",13-02-2023,1.34,0,31,44
"LEE CANYON, NV US",14-02-2023,2.46,0.1,18,45
"LEE CANYON, NV US",15-02-2023,2.46,0,12,46
"LEE CANYON, NV US",16-02-2023,2.01,0.2,20,47
"LEE CANYON, NV US",17-02-2023,3.13,0,32,48
"LEE CANYON, NV US",18-02-2023,1.12,0,31,49
"LEE CANYON, NV US",19-02-2023,0.67,0,31,50
"LEE CANYON, NV US",20-02-2023,0.67,0,33,51
"LEE CANYON, NV US",21-02-2023,1.57,0.1,32,52
"LEE CANYON, NV US",22-02-2023,2.68,0.3,13,53
"LEE CANYON, NV US",23-02-2023,6.71,0.3,13,54
"LEE CANYON, NV US",24-02-2023,5.14,0.4,21,55
"LEE CANYON, NV US",25-02-2023,4.03,0.8,25,56
"LEE CANYON, NV US",26-02-2023,0.89,0,22,57
"LEE CANYON, NV US",27-02-2023,2.91,0.4,23,58
"LEE CANYON, NV US",28-02-2023,2.68,0.1,22,59
